sample-id	forward-absolute-filepath	reverse-absolute-filepath	batch	groups
MF_17	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/MF_17.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/MF_17.338F_806R.R2.raw.fastq.gz	chijunhao	MF
HF_81	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_81.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_81.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_82	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_82.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_82.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_83	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_83.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_83.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_84	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_84.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_84.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_85	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_85.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_85.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_86	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_86.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_86.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_87	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_87.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_87.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_88	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_88.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_88.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_89	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_89.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_89.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_90	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_90.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_90.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_91	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_91.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_91.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_92	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_92.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_92.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_93	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_93.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_93.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_94	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_94.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_94.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_95	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_95.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_95.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_96	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_96.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_96.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_97	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_97.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_97.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_98	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_98.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_98.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_99	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_99.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_99.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_101	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_101.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_101.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_102	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_102.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_102.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_103	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_103.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_103.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_104	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_104.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_104.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_105	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_105.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_105.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_106	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_106.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_106.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_107	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_107.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_107.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_108	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_108.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_108.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_110	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_110.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_110.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_111	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_111.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_111.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_112	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_112.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_112.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_113	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_113.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_113.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_114	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_114.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_114.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_115	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_115.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_115.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_116	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_116.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_116.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_117	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_117.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_117.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_118	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_118.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_118.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_119	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_119.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_119.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_120	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_120.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_120.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_121	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_121.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_121.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_122	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_122.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_122.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_123	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_123.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_123.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_124	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_124.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_124.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_125	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_125.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_125.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_126	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_126.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_126.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_127	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_127.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_127.338F_806R.R2.raw.fastq.gz	chijunhao	HF
HF_128	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_128.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/01.LAD.N308.meiji.20260731/MJ20260614048-ZX-M-260616047-池俊豪-微生物多样性（多引物）分析-308个样本/data.338F_806R/rawData/HF_128.338F_806R.R2.raw.fastq.gz	chijunhao	HF
