genus	Homogentisic acid	Catechin	3-Methoxybenzenepropanoic acid	Acesulfame	Tartaric acid	Mannose	Tryptophol	Umbelliferone	Quinaldic acid	Isocitric acid	"3,3-Dimethylglutaric acid"	Oxindole-3-acetic acid	"2,4'-Dihydroxyacetophenone"	"3,5-Diiodo-L-tyrosine"	Ribulose	Arabinose	Arabinonic acid	Inosine	Syringic acid	Guanosine (G)	Heptacosanoic acid	Butyrylcarnitine(C4)	4-Hydroxycinnamic acid	Vanillymandelic Acid	3-Phenylbutyric acid	Ascorbic acid	Quinolinic acid	Indoleacetic acid	"3,4-Dihydro-2H-1-benzopyran-2-one"	Cysteic acid	"1,2,3-Propanetricarboxylic acid"	"2,3-Diaminopropionic acid"	Glutaric acid	Lactulose	Vanillic acid	Mandelic acid
g__Avibacteroides	0.973304697456072	0.812836767413544	0.753651395339293	0.0135429733973944	0.998143325942266	0.24832814309554	0.135942624515848	0.00730320076257158	0.911938616138991	0.730343327295058	0.94064774015398	0.000906337817346385	0.462180946502231	0.937586462052192	0.87368787388252	0.914749242013118	0.513057939193942	0.74181804328018	0.802556090935669	0.86008801834324	0.165737649638725	0.288752005062637	0.749416899413585	0.100872186289482	0.853521797263726	0.757542114218165	0.660817133323643	0.027814146459609	0.492861498938403	0.42280185052045	0.0083550841823288	0.0961805981738526	0.00323106279814422	0.465026402352186	0.987225400998843	0.697156893711202
g__Avigastranaerophilus	0.558194034625457	0.107219141821433	0.0841450944201231	0.0472388079730821	0.505507993750655	0.452358632662406	0.356243822534739	0.442142479344369	4.1158802722153e-07	0.381329698985884	0.00602832502914607	0.152012327356606	0.604758271460527	0.0125959710120988	0.0319337883962657	0.048402719289929	0.907385667654379	0.194766678128577	0.166536219869668	0.0190436850965734	0.602576281339473	0.97285282561932	0.524832503809062	0.396071909735076	0.0534677862701503	0.773193054297063	0.311381558299072	0.354360751598573	0.548042961693994	0.822650625946117	0.0584031583736742	0.508731267047685	2.52208660054956e-05	0.127379546112422	0.446775558984738	0.215773134528608
g__Avilachnospira	0.000313193354082975	0.0163036773025584	0.040346017724051	0.142023035434146	0.0885762724930911	0.161074819250354	0.265690220586128	0.825385212559882	7.06455551413463e-09	0.00437197438857772	7.70484912725184e-07	0.892771440608958	0.0251655621611156	1.69122527241044e-06	0.106754419459231	0.144179862787046	0.775316749582605	0.00227626519796817	0.000336223441790595	1.12667253776022e-05	0.0363353237487077	0.965734478260106	0.00240807458170884	0.821883681878804	0.0022067811593198	0.0637256421324261	0.0392821402152396	0.224239907465961	0.907842946134138	0.265094621923096	0.844880225435071	0.370953894330314	0.00347554550336149	0.04866017921912	0.00218118896635916	0.0101049305423174
g__Avimicrobium	0.00083997747241142	0.0381167044038697	0.0485038883981485	0.0486167656435708	0.0358738837058503	0.14555702059627	0.000265426261326315	0.0112224222535466	3.3707684949966e-07	7.95652228358437e-05	2.67321150805673e-07	0.000548105440790359	3.00766966697967e-05	2.57544473032336e-05	0.285733789749211	0.551864232912387	0.475323744457837	0.0188435559955302	1.96647464139031e-07	0.000394453891230522	0.0014363128192043	0.871463494038508	0.000224613941251884	0.00495885226705339	0.00201595752953963	0.00218028616522438	0.011739755468252	0.0443193729142712	0.766903045030609	0.557701308990278	0.0263044935522468	0.00425765739748686	0.752517752873539	0.0441904969003198	3.92735592508909e-05	6.33411800984183e-05
g__Avimonas	0.0107899985943966	0.0112617151972838	0.439060858606167	0.967503614995256	0.175721605148932	0.720300431291712	0.0643738939108996	0.644223893161434	1.18196619672952e-05	0.0292546078359072	0.000360649343656692	0.299857713844966	0.0130163370724285	0.00234164476011211	0.104193134638594	0.1740197663036	0.944193056085295	0.00480452566978535	0.00173613160136011	2.53700138288082e-05	0.0502356281757382	0.85226163898379	0.0159124269238294	0.451976742179679	0.00325502480888353	0.343235961803641	0.0653182570105266	0.0901774941836957	0.973744354148097	0.521539196993462	0.53157215012607	0.143288071293784	0.144985126813192	0.348549352520705	0.00883739519064145	0.15047307944032
g__Avimuribaculum	0.046070089533715	0.0380691914771793	0.0442590375593764	0.212676527004792	0.821200971374793	0.265094621923096	0.611161312725927	0.643028958526254	3.4514380308178e-06	0.158713004679175	0.000278400906745336	0.678164724042973	0.0853872402517215	0.00484586944270898	0.0208185455573135	0.0389586383295746	0.97571192824811	0.0492137075395312	0.00891172868461694	0.00100238217676877	0.0401830151461465	0.414587014946081	0.0385332446641448	0.772232174701221	0.00408611477703043	0.750476834038153	0.307923255164519	0.0221080122030762	0.943337479429965	0.306935329664691	0.43436990669429	0.812067610305418	0.0194371573246005	0.124901285946154	0.0167576539962391	0.251185888845451
g__Avirikenella	0.1375998731069	0.771679706554074	0.270166261854527	0.670728946307366	0.0226473511303096	0.889734881336094	0.884679821077515	0.756068751819459	0.927889767640091	0.149849143606939	0.438737199750462	0.382095891845263	0.565749374334324	0.57975443618235	0.226531732014079	0.191430820518769	0.0178039840035816	0.978224931970593	0.668123328103636	0.583786911018065	0.178261933064908	0.352949355015882	0.767380079834273	0.896630938485091	0.740291260583938	0.956317875497141	0.77285528313743	0.282195672428623	0.787072806373258	0.0957298473516842	0.798792029495933	0.581622960451882	0.185191233167405	0.539468576075602	0.811334198622529	0.474076030772002
g__Avoscillospira	0.0046063688210023	0.0107781955422557	0.0590322747866458	0.280691613513392	0.730776408480155	0.250429884866836	0.950451095951242	0.61671876114657	2.65239635358603e-07	0.412855160565296	0.000148695988868463	0.829048830506778	0.407728674650638	0.00113034171180426	0.0386457607790208	0.0472263714543874	0.42647406921887	0.0100133730495945	0.0327652846159367	0.000504141843589416	0.0524864773294605	0.898475219312181	0.182659113756917	0.704056103752508	1.25321686738065e-05	0.71192206194713	0.391639865599207	0.0618809209457209	0.378590028149354	0.799039502206625	0.178195870666531	0.938332071575151	0.00216610302184136	0.127226896959661	0.1740197663036	0.232927493001176
g__Avoscillospira_A	0.793671107409258	0.548626876061163	0.855098762789571	0.00282472285879099	0.13771004539427	0.389706996530039	0.0347937058801468	0.38798965262184	0.585465953206512	0.40335910251805	0.786037445999225	0.00652911427271679	0.800734311119182	0.36451498080641	0.365705632910695	0.376548119396746	0.0466816832816966	0.532135334592906	0.868560703943145	0.335166991933174	0.786688991657191	0.381588636605023	0.847526706023379	0.357651895876551	0.674194702271955	0.694694818723647	0.971496701619013	0.926216498836284	0.1719838608669	0.30717775693578	0.154508067097766	0.963165919857904	0.0398001756706104	0.458548076946259	0.817077363863079	0.772932693705163
g__Bacteroides	0.0578446612216574	0.480452418804129	0.0262093350341581	0.00207907434995201	0.871064070090716	0.682388767787629	0.000112135743657456	0.000503949473740397	0.00751106787182499	0.262595384626032	0.00950463615210168	5.17147941177798e-07	0.00204017322742517	0.241392666816874	0.502924881266605	0.6456967394508	0.307790771516567	0.000604248576202525	0.00660260938443042	5.61529114402748e-05	0.0147468530280254	0.527130598218331	0.0424384157129569	0.00248380058808086	0.00287290824990097	0.0626956940174002	0.157010002698271	0.0024465950703086	0.805049961693279	0.778839234246184	0.00171132787813882	0.102582533387928	0.0181923344286387	0.567727244457386	0.0253796848158364	0.176571737420955
g__Barnesiella	0.0726161359634592	0.152927147539386	0.172812604674397	0.883296226862925	0.690751282277511	0.831298436022412	0.539281094900956	0.720952250004347	0.00218017900797155	0.636382633995983	0.0196357272847542	0.395187098967268	0.0751981562348231	0.0496764731830355	0.1068140638555	0.225344338730591	0.331442909511605	0.01624856234165	0.0708999754353199	0.000268676994314611	0.179373361012853	0.988343881155704	0.0766720929321141	0.674844503939936	0.174792746570264	0.805390850912315	0.643007898894226	0.0661000334150957	0.742149464369641	0.684723112626412	0.793455446393777	0.400784342675231	0.103970781402553	0.68679528768914	0.108425909787392	0.544942378098092
g__Barnesiella_A	0.793671107409258	0.370357854638188	0.239043546827237	0.00491963428216942	0.964172533405632	0.627438548251449	0.134178017902179	0.0104996977897386	0.000308809000841142	0.790920723253196	0.270692580885192	0.0915538771621639	0.937564418363171	0.180699011082678	0.986254726946338	0.84614799286975	0.171779408454394	0.345691628753489	0.965664843895089	0.0237507890914471	0.681519001388463	0.404927046953206	0.88162266981807	0.0174617290682747	0.0651211421093733	0.571918014109314	0.883296226862925	0.255519390916579	0.679780588640091	0.376583680337763	0.0375689984255294	0.463117575708752	0.00803171431501587	0.893585355913409	0.892869485125584	0.985005503496589
g__Bifidobacterium	0.809186144804694	0.517130639425506	0.570179287538861	0.968471234763281	0.409739559006292	0.597824818691361	0.82646498772821	0.692699789673079	0.290553037023992	0.880134395351477	0.961955805486965	0.952658487819538	0.345872520286907	0.906792155357265	0.147506691239461	0.104406064425751	0.430767546627941	0.152815601989028	0.633164696771378	0.611161312725927	0.124929301569842	0.228893878126729	0.727245139350893	0.496118630892091	0.594769006413786	0.706365914922542	0.755751264977824	0.334819860727664	0.0754906477458912	0.842414231234837	0.893274993584022	0.929615844086774	0.656360415503966	0.80493293768716	0.757196584031585	0.461776820361755
g__Bilophila	0.0378160352118913	0.138011476157334	0.0342453728698693	0.0610985890536451	0.530387932207605	0.530365084208061	0.224492425840363	0.199459810287332	0.00194929401351037	0.0483832530645159	0.0118969199786271	0.165318124986777	0.280462794652954	0.00255839529956775	0.0730393097082895	0.15044119361943	0.904308905192422	0.480580356440462	0.086369733968906	0.0275631408237072	0.269220448193955	0.884679821077515	0.0293709825350144	0.166197517363934	0.124232977666372	0.226817263289786	0.155896345278712	0.729815887065654	0.962225745616918	0.541426527569192	0.191581663462027	0.963500803120119	1.5792435219921e-05	0.202331579674416	0.113741543176962	0.389073040336713
g__Blautia	0.0242946948415911	0.198624824943718	0.0768447064481661	0.00191468408547956	0.804743596783197	0.850412505436119	0.000324229946458464	0.000343707485477116	0.257331819105536	0.214404252977202	0.00175371844246927	3.89250216451654e-06	0.0865934032698552	0.128519450356357	0.439971066623712	0.326256671260916	0.193040949951021	0.00487115171464471	0.0250682776826267	0.00221691586488331	0.0822840118657525	0.907449441118135	0.329380246525586	0.010041128863417	0.00555499220291487	0.267675295469369	0.176027671109004	0.0485572686656889	0.762153019147812	0.596292282024145	0.00136044474782003	0.0773512359320458	0.0238324522474106	0.272680597273253	0.351005951575907	0.183418151983298
g__Blautia_A	9.89610035528447e-05	0.117005271833966	0.205096881002204	0.102562202705804	0.821200971374793	0.45474593325172	0.00646951350888564	0.0166993124525154	0.000624722568473136	0.0661000334150957	7.01004140054543e-05	0.00192589241884987	0.0190651098169841	0.00292472107536892	0.19988941831276	0.148769532003924	0.356079261227115	0.000565242736110312	0.00153283731032853	0.000123797669797492	0.104791233218772	0.788408609776658	0.0168117423814603	0.0343374989416287	0.0249309305141335	0.100296857805079	0.0572287373276776	0.124944946074246	0.797222776307477	0.958653760964641	0.219566664737227	0.0303459349290285	0.670849068108977	0.049229308283171	0.0216428636868777	0.0915705964416205
g__Borkfalkia	0.199895197514598	0.10125292128068	0.0925593733363397	0.90237334412452	0.711571963387344	0.9913785876584	0.166009959799191	0.3229959998128	4.07778456155472e-06	0.106981268321042	0.00022891395573535	0.169819145688069	0.0562878512742922	0.00192589241884987	0.22063945421144	0.402197365466754	0.704066311588925	0.0515911882653084	0.00339652109655646	0.00220157306393468	0.0603946904858405	0.845412791346168	0.0625718078221102	0.607322548867681	0.00361230944117206	0.290154768897987	0.494027417211618	0.132636192389569	0.825669479168962	0.660113052201326	0.730079316902526	0.0734378640193831	0.0430401919452314	0.387287407826602	0.0450786929341399	0.0190326976482575
g__Brachybacterium	0.968471234763281	0.832955783097089	0.87783181777089	0.884745561126087	0.678245069943476	0.986735140339148	0.973838117194078	0.640442193698662	0.847187732703162	0.739582739118195	0.831409430358717	0.879813117503471	0.889112543171142	0.677272758654802	0.757425346345041	0.742967820357718	0.220637833635563	0.921407560177481	0.639176317209629	0.793162026463594	0.956310169036152	0.7301841505935	0.677361667695758	0.985626304654344	0.24537902880765	0.65113019010266	0.7721761597876	0.930404687929545	0.956317875497141	0.299857713844966	0.941114408033315	0.953205197116371	0.836728640790358	0.873696679816933	0.747503941942223	0.452358632662406
g__Brachyspira	0.00181598055541281	0.146092768704186	0.88349127869781	0.0863572493417539	0.0205802432322312	0.817687465631345	0.0405604688443082	0.0801458535142867	0.0160274641058331	0.00432608367540504	0.00432184017200347	0.11247929803175	0.0110699844231384	0.00403014483785495	0.589803462590656	0.722984758726881	0.310615116980282	0.327680002641848	0.00326321698701423	0.176669115054016	0.106180821320504	0.699758701437749	0.00112119077101974	0.207575524291553	0.0759708781597569	0.0334777386886497	0.0911430133229892	0.497823127689881	0.0755274848867185	0.100451637751164	0.137522497423251	0.00203263518898794	0.84847219066155	0.4005388931394	0.0223021556517686	0.0498211950208705
g__Brevibacterium	0.916688212173138	0.88922337965041	0.905608922805462	0.757274401478045	0.355694690458529	0.80049692809347	0.87977704451752	0.913452161502354	0.973304343512665	0.560963125088282	0.790299244727157	0.980155129747465	0.508239822702645	0.947556290930367	0.866654271144734	0.819673712629037	0.257745613572501	0.907242844208612	0.971743879380947	0.794773389086539	0.761660377985321	0.507683371949309	0.740316826768492	0.840456675558439	0.0242847674399536	0.62252498893405	0.876763769088348	0.686884290053443	0.7721761597876	0.554777477955686	0.807263388678177	0.750352176881083	0.985621517138896	0.530385556275069	0.823145723753591	0.401428299033552
g__Bulleidia	0.000319159463423855	0.00387932861238408	0.057330353603076	0.00687046213699139	0.264855041434231	0.466898507817248	4.65879507557867e-05	0.000234747854506864	0.000187485896196379	0.00756699383605627	7.68784042192103e-05	4.68050189672566e-05	0.000424224233637112	0.00218503438938443	0.319556492251807	0.367651610165559	0.280462794652954	4.77220715167616e-05	0.000146595924901801	7.76487049761299e-07	0.00338930113964187	0.93551612976672	0.0553111049854556	0.00376791431423672	0.000199534918891172	0.0961207832572179	0.18108465068947	0.00559097230290816	0.79697042374098	0.782009184540514	0.00622712469998889	0.22460214804678	0.115527676210823	0.169141952898472	0.0129624674190375	0.0229705807743198
g__Bullifex	0.981102914579899	0.776028598572479	0.924107033406158	0.994174366581949	0.722907273427286	0.611161312725927	0.383320266733393	0.514589384892813	0.792177436917256	0.429317975497966	0.409311437773488	0.570670796856372	0.829599985586176	0.387174940804111	0.610789219609185	0.65113019010266	0.552673689882873	0.441757809228497	0.736031290471064	0.445029576175312	0.226078694259227	0.303469739030345	0.972923848650078	0.284650110922396	0.966426597263833	0.20974071274521	0.460575348891454	0.510712578110356	0.937646906744846	0.907540903090829	0.372178310380116	0.935711777061654	0.566926114429741	0.55154658507335	0.57451491006681	0.519050529206542
g__Butyricicoccus	0.306871954299374	0.717984915884795	0.856747465645886	1.59204344887155e-05	0.574607802943925	0.46249248571521	0.00153283731032853	0.00229132735777441	0.956317875497141	0.0781604126371696	0.322122472370443	0.000446710294024522	0.00226505478631857	0.834592111967625	0.20897991417511	0.315678983522725	0.650680247267539	0.927120207030186	0.00332874184026143	0.633616821885974	0.567920317534047	0.855443899023155	0.0410630758712114	0.000128270625678912	0.885164364932312	0.0332912602978853	0.0361572124072147	0.740291260583938	0.206268937404666	0.970169179737109	0.00307894390469068	0.00587054753243081	0.00865190974343046	0.865585314095624	0.010059467197466	0.553850899660429
g__Butyricicoccus_A	0.64778193140796	0.951491920259183	0.707293983526456	0.524734811120719	0.69271836750126	0.997076599264575	0.573985639698796	0.328555944914931	0.83901983282869	0.87977704451752	0.496118630892091	0.317549119901545	0.759163472397661	0.893585355913409	0.770464201815184	0.707293983526456	0.94463646870772	0.912989646404079	0.770464201815184	0.818021821516453	0.663141756462939	0.483027498394913	0.567545047475443	0.581476317719039	0.736031290471064	0.900646696668433	0.818021821516453	0.510867826365961	0.389706996530039	0.932133459465137	0.222856535854325	0.496118630892091	0.241522683237977	0.825076611760535	0.560497069790318	0.777077909773811
