MGE_subtype,ARG,species,gut_locations
tnpA,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpAIS50-A,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
IS26,adeF,s__Klebsiella pneumoniae,Feces
IS26,oqxA,s__Klebsiella pneumoniae,Feces
tnpA,sul3,s__Escherichia coli,Feces
Tn916,FosXCC,s__Enterococcus faecium,Feces
tnpA,AAC(3)-IVa,s__unclassified Gammaproteobacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Gammaproteobacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
IS26,dfrA14,s__Escherichia coli,Feces
tnpA,dfrA14,s__Escherichia coli,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(O),s__Enterococcus faecium,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacteriaceae species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacteriaceae species,Feces
tnpA,sul2,s__unclassified Enterobacteriaceae species,Feces
IS26,adeF,s__Klebsiella pneumoniae,Feces
IS26,oqxA,s__Klebsiella pneumoniae,Feces
rep7,catA8,s__Enterococcus faecium,Feces
repUS12,catA8,s__Enterococcus faecium,Feces
tnpA,catA8,s__Enterococcus faecium,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,BRP(MBL),s__unclassified Enterobacterales species,Feces
tnpA,NDM-5,s__unclassified Enterobacterales species,Feces
tnpA,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpAIS50-A,APH(3')-IIa,s__unclassified Enterobacteriaceae species,Feces
tnpA,APH(3')-VIa,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
tnpA,cfr(D),s__Streptococcus thermophilus,Feces
tnpA,APH(3')-IIIa,s__Staphylococcus aureus,Feces
tnpA,ErmB,s__Staphylococcus aureus,Feces
tnpA,aad(6),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
Tn916,tet(M),s__Enterococcus faecium,Feces
tnpA,APH(6)-Id,s__unclassified Bacteria species,Feces
tnpA,tet(C),s__unclassified Bacteria species,Feces
tnpA,APH(3')-Ia,s__unclassified Pseudomonadota species,Feces
tnpA,TEM-1,s__unclassified Gammaproteobacteria species,Feces
tnpA,fexB,s__Enterococcus faecium,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,sul1,s__unclassified Gammaproteobacteria species,Feces
tnpA,NDM-5,s__unclassified Enterobacteriaceae species,Feces
tnpA,NDM-5,s__unclassified Enterobacteriaceae species,Feces
tnpA,NDM-5,s__unclassified Enterobacteriaceae species,Feces
tnpA,FosA3,s__Escherichia coli,Feces
IS91,tet(A),s__unclassified Gammaproteobacteria species,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,CTX-M-55,s__unclassified Gammaproteobacteria species,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacteriaceae species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacteriaceae species,Feces
tnpA,sul2,s__unclassified Enterobacteriaceae species,Feces
tnpA,fexA,s__Staphylococcus simulans,Feces
tnpA,APH(3')-IIa,s__Escherichia coli,Feces
tnpAIS50-A,APH(3')-IIa,s__Escherichia coli,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
qacEdelta,sul1,s__unclassified Bacteria species,Feces
tnpA,tet(A),s__unclassified Bacteria species,Feces
intI1,ANT(2'')-Ia,s__Escherichia coli,Feces
qacEdelta,ANT(2'')-Ia,s__Escherichia coli,Feces
tniB,ANT(2'')-Ia,s__Escherichia coli,Feces
intI1,qacEdelta1,s__Escherichia coli,Feces
qacEdelta,qacEdelta1,s__Escherichia coli,Feces
tniA,qacEdelta1,s__Escherichia coli,Feces
tniB,qacEdelta1,s__Escherichia coli,Feces
tniB,qacEdelta1,s__Escherichia coli,Feces
intI1,sul1,s__Escherichia coli,Feces
qacEdelta,sul1,s__Escherichia coli,Feces
tniA,sul1,s__Escherichia coli,Feces
tniB,sul1,s__Escherichia coli,Feces
tniB,sul1,s__Escherichia coli,Feces
tnpA,TEM-1,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA,tet(33),s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,AAC(3)-IVa,s__unclassified Actinomycetes species,Feces
tnpA,APH(3')-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(3')-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(3')-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,APH(4)-Ia,s__unclassified Actinomycetes species,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,TEM-1,s__Escherichia coli,Feces
tnpA,BRP(MBL),s__unclassified Enterobacterales species,Feces
tnpA,BRP(MBL),s__unclassified Enterobacterales species,Feces
tnpA,BRP(MBL),s__unclassified Enterobacterales species,Feces
tnpA,BRP(MBL),s__unclassified Enterobacterales species,Feces
tnpA,NDM-5,s__unclassified Enterobacterales species,Feces
tnpA,NDM-5,s__unclassified Enterobacterales species,Feces
tnpA,NDM-5,s__unclassified Enterobacterales species,Feces
tnpA,NDM-5,s__unclassified Enterobacterales species,Feces
rep7,catA8,s__Enterococcus faecium,Feces
qacEdelta,qacEdelta1,s__Escherichia coli,Feces
tnpA,oqxA,s__Escherichia coli,Feces
rep22,ANT(4')-Ia,s__unclassified Bacteria species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
IS91,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
IS91,APH(6)-Id,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
IS91,tet(A),s__unclassified Enterobacterales species,Feces
tnpA,tet(A),s__unclassified Enterobacterales species,Feces
tnpA,cfr(D),s__Streptococcus thermophilus,Feces
tnpA,APH(3')-Ia,s__unclassified Enterobacteriaceae species,Feces
tnpA,FosA3,s__Escherichia coli,Feces
tnpA,lnuB,s__Ligilactobacillus salivarius,Feces
tnpA,lsaE,s__Ligilactobacillus salivarius,Feces
tnpA,FosB3,s__unclassified Enterococcus species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
tnpA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Aerococcus urinaeequi,Feces
tnpA,fexA,s__Aerococcus urinaeequi,Feces
repUS12,ANT(4')-Ia,s__Staphylococcus aureus,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
intI1,AAC(6')-IIa,s__Diaphorobacter limosus,Feces
intI1,catB3,s__Diaphorobacter limosus,Feces
qacEdelta,aadA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,dfrA17,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Feces
intI1,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,dfrA12,s__Enterobacter hormaechei,Feces
qacEdelta,qacL,s__Enterobacter hormaechei,Feces
tnpA,tet(A),s__unclassified Gammaproteobacteria species,Feces
rep7,catA8,s__Enterococcus faecalis,Feces
qacEdelta,dfrA12,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,qacL,s__unclassified Gammaproteobacteria species,Feces
rep22,FosD,s__Acinetobacter variabilis,Feces
rep22,ErmC,s__Klebsiella quasipneumoniae,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,AAC(3)-IVa,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
tnpA,APH(4)-Ia,s__unclassified Bacteria species,Feces
rep7,Staphylococcus intermedius chloramphenicol acetyltransferase,s__unclassified Staphylococcaceae species,Feces
qacEdelta,ANT(2'')-Ia,s__Quatrionicoccus australiensis,Feces
qacEdelta,qacEdelta1,s__Quatrionicoccus australiensis,Feces
qacEdelta,sul1,s__Quatrionicoccus australiensis,Feces
tnpA,tet(45),s__Campylobacter sp. RM5004,Feces
rep7,tet(K),s__Staphylococcus aureus,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
Tn916,tet(M),s__Streptococcus pneumoniae,Feces
rep7,spd,s__Staphylococcus aureus,Feces
tnpA,tet(A),s__unclassified Pseudomonadota species,Feces
tnpA,tet(A),s__unclassified Pseudomonadota species,Feces
rep7,catA8,s__unclassified Enterococcaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
qacEdelta,qacEdelta1,s__Escherichia coli,Feces
tniB,qacEdelta1,s__Escherichia coli,Feces
tnpA,qacEdelta1,s__Escherichia coli,Feces
qacEdelta,sul1,s__Escherichia coli,Feces
tniB,sul1,s__Escherichia coli,Feces
tnpA,sul1,s__Escherichia coli,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,Feces
rep7,catA8,s__Enterococcus faecium,Feces
repUS12,catA8,s__Enterococcus faecium,Feces
IS10,tet(B),s__Escherichia coli,Feces
tnpA10,tet(B),s__Escherichia coli,Feces
IS10,tet(R),s__Escherichia coli,Feces
tnpA10,tet(R),s__Escherichia coli,Feces
tnpA,APH(3'')-Ib,s__unclassified Enterobacterales species,Feces
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,Feces
tnpA,tet(A),s__unclassified Enterobacterales species,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
tnpA,fexA,s__unclassified Campylobacter species,Feces
tnpA,fexA,s__unclassified Campylobacter species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Feces
tnpA,CTX-M-55,s__Escherichia coli,Feces
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Feces
tnpA,APH(3')-VIa,s__Acinetobacter baumannii,Feces
IS10,tet(B),s__unclassified Pasteurellaceae species,Feces
IS10,tet(R),s__unclassified Pasteurellaceae species,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
Tn916,tet(M),s__Streptococcus equi,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,tet(A),s__unclassified Enterobacteriaceae species,Feces
tnpA,TEM-1,s__Escherichia coli,Feces
tnpA,TEM-1,s__Escherichia coli,Feces
tnpA,TEM-1,s__Escherichia coli,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
tnpA,QnrS1,s__unclassified Enterobacterales species,Feces
Tn916,tet(M),s__Enterococcus faecalis,Feces
tnpA,APH(3'')-Ib,s__Bacteroides salyersiae,Feces
tnpA,APH(6)-Id,s__Bacteroides salyersiae,Feces
tnpA,tet(A),s__Bacteroides salyersiae,Feces
tnpA,FosB3,s__Enterococcus faecium,Feces
intI1,cmlA5,s__unclassified Gammaproteobacteria species,Feces
qacEdelta,cmlA5,s__unclassified Gammaproteobacteria species,Feces
tnpA,cmlA5,s__unclassified Gammaproteobacteria species,Feces
